ctry_year,CAgdp,STDebt/Res,FXimp,CPI,Taxgdp,InterestRev,RGDPyy,GDPppp,GDPpc,FX,FXchg,CG_DEBT_GDP,default_amount,default,fx_grade,lc_grade,tc_rating,country,year,default_lag1,cluster,fx_numeric,rating_binary,pca1,pca2
ISL_2012,-3.5156,41.1588858,5.34843,5.1859,21.5033,25.0835,1.06364,13471500000.0,45995.5,125.083,0.07872949617951952,131.60109063654,0,0.0,BBB-,BBB-,BBB-,ISL,2012,0.0,0,10.0,0,-0.37842723756079477,2.7754634559557023
ISL_2013,6.26157,43.78218693548387,5.95378,3.87228,21.6568,23.1704,4.55246,14378300000.0,49805.0,122.179,-0.02321658418809902,120.18500151765,0,0.0,BBB-,BBB-,BBB-,ISL,2013,0.0,0,10.0,0,0.5104435325332382,1.9476212492619056
ISL_2014,4.34645,45.14892904761904,5.4371,2.04461,24.492,18.4863,1.68722,15058800000.0,54576.7,116.767,-0.044295664557739145,114.8513200023,0,0.0,BBB-,BBB-,BBB-,ISL,2014,0.0,0,10.0,0,0.9555376870793147,2.3631741250829768
ISL_2015,5.62763,44.76772015384615,6.98478,1.63306,22.6894,19.9173,4.43666,16280800000.0,52951.7,131.919,0.12976268980105687,95.308951519096,0,0.0,BBB,BBB,BBB,ISL,2015,0.0,0,9.0,0,0.45823098423398073,1.845681648717497
ISL_2016,8.27172,42.258058030303026,9.45236,1.69693,37.6128,11.7947,6.30369,17939400000.0,61987.9,120.812,-0.08419560487875144,81.549177247641,0,0.0,BBB+,BBB+,BBB+,ISL,2016,0.0,0,8.0,0,2.167211168830752,1.9347307804858183
ISL_2017,4.25675,40.178688880597015,7.23534,1.76042,23.9232,15.7857,4.19495,19106300000.0,72010.1,106.84,-0.11565076316922152,69.344868712951,0,0.0,A,A,A,ISL,2017,0.0,0,6.0,0,1.7547725009128934,1.37283614721166
ISL_2018,4.28103,40.661991691176475,6.50906,2.68292,22.9784,13.8611,4.88917,20174900000.0,74452.2,108.3,0.013665293897416664,61.346576860653,0,0.0,A,A,A,ISL,2018,0.0,0,6.0,0,1.5021229618043561,1.302676553523271
ISL_2019,6.54264,38.94120595454545,8.27684,3.01397,21.932,13.0653,1.86118,21822600000.0,68452.2,122.607,0.13210526315789473,63.763590099468,0,0.0,A,A,A,ISL,2019,0.0,0,6.0,0,1.1438572672224565,1.483542901264217
ISL_2020,-3.909688,39.37351539232988,5.872642,4.780736,24.028426666666668,19.748593333333336,2.896264,15147320000.0,56880.746666666666,106.76704,0.04848582608290041,74.76500136899,0,0.0,A,A,A,ISL,2020,0.0,0,6.0,0,0.3100970642542559,2.0772177515684556
ISL_2021,-3.909688,39.37351539232988,5.872642,4.780736,24.028426666666668,19.748593333333336,2.896264,15147320000.0,56880.746666666666,106.76704,0.04848582608290041,71.722227089205,0,0.0,A,A,A,ISL,2021,0.0,0,6.0,0,0.29879686565967345,2.0659749965380407
ISR_2005,3.08633,47.335197216533466,5.16346,1.31349,24.5624,15.0384,4.21553,177607000000.0,21226.7,4.4877,0.0012762216698869455,83.506564342065,0,0.0,A-,A+,A-,ISR,2005,0.0,0,7.0,0,0.7199922488515872,1.0088544036846612
ISR_2006,4.38922,41.63701628477905,4.87039,2.06353,25.306,12.8892,5.58103,185767000000.0,22502.1,4.45581,-0.007106089979276864,75.84313164119,0,0.0,A-,A+,AA-,ISR,2006,0.0,0,7.0,0,0.942713761651488,0.714519722942124
ISR_2007,2.98036,42.2719449,4.00718,0.455171,25.2984,12.7248,6.02286,202279000000.0,25635.9,4.10808,-0.0780396830205955,69.20619240567,0,0.0,A,AA-,AA,ISR,2007,0.0,0,6.0,0,1.1938562381432034,0.6515657147284726
ISR_2008,1.21976,40.729753527272734,5.32667,4.55216,23.2798,15.1033,3.28598,204629000000.0,30176.3,3.58802,-0.12659441880391809,68.889621432882,0,0.0,A,AA-,AA,ISR,2008,0.0,0,6.0,0,1.048833119421054,0.7546890257101039
ISR_2009,3.52519,33.72739776181818,9.73834,3.35618,21.3413,15.2741,1.10823,209389000000.0,28381.6,3.93234,0.09596379061432203,71.336967118517,0,0.0,A,AA-,AA,ISR,2009,0.0,0,6.0,0,0.4634080208216246,0.8384874867928261
ISR_2010,3.45172,33.39050505172413,9.63857,2.69137,22.0341,11.9759,5.63312,223841000000.0,31338.6,3.73897,-0.049174282996892416,67.786726082197,0,0.0,A,AA-,AA,ISR,2010,0.0,0,6.0,0,1.0350481175772772,0.20649132263423767
ISR_2011,1.70078,35.303329616666666,8.55569,3.48495,22.2518,11.9236,5.56282,242553000000.0,34433.8,3.57813,-0.04301719457497666,65.98752019382,0,0.0,A+,AA-,AA,ISR,2011,0.0,0,5.0,0,0.9723180469530325,0.37338691877684027
ISR_2012,0.373767,41.1588858,8.51016,1.67921,21.6598,10.7945,2.5408,256308000000.0,33236.6,3.85592,0.07763552470145019,65.686392881307,0,0.0,A+,AA-,AA,ISR,2012,0.0,0,5.0,0,0.6390213626951032,0.855688655724508
ISR_2013,2.93007,43.78218693548387,9.13595,1.57026,22.5657,10.3709,4.2306,279898000000.0,36929.6,3.61076,-0.06358015726467348,64.76582308073,0,0.0,A+,A+,AA,ISR,2013,0.0,0,5.0,0,1.1949730153402145,0.5623004912632893
ISR_2014,4.17708,45.14892904761904,9.65798,0.479787,22.8723,7.17052,3.88532,285198000000.0,38230.5,3.57793,-0.009092268663660863,63.724650860787,0,0.0,A+,A+,AA,ISR,2014,0.0,0,5.0,0,1.2844131255837938,0.5889526784452036
ISR_2015,5.33085,44.76772015384615,10.9631,-0.601291,23.1198,6.10854,2.31351,299846000000.0,36124.0,3.88683,0.08633483606442827,61.779372570867,0,0.0,A+,A+,AA,ISR,2015,0.0,0,5.0,0,1.1174535379464607,0.7431698386432604
ISR_2016,3.96926,42.258058030303026,10.9397,-0.551552,23.1244,6.26488,4.36728,325369000000.0,37556.6,3.84057,-0.01190172968717429,60.02482155749,0,0.0,A+,A+,AA,ISR,2016,0.0,0,5.0,0,1.3071627936074082,0.46948175600410014
ISR_2017,3.69664,40.178688880597015,12.0196,0.259415,24.3108,6.23179,4.27342,342746000000.0,40997.9,3.59956,-0.06275370583012418,58.104292209129,0,0.0,A+,A+,AA,ISR,2017,0.0,0,5.0,0,1.4969253238990292,0.46322030808221604
ISR_2018,2.90564,40.661991691176475,11.1247,0.794076,22.7889,7.18981,4.07448,355909000000.0,42233.3,3.59056,-0.002500305592905816,58.535019775412,0,0.0,AA-,AA-,AA+,ISR,2018,0.0,0,4.0,0,1.1958765556775388,0.5906936506175687
ISR_2019,3.34369,38.94120595454545,12.0013,0.849783,22.271,6.44958,3.78514,373230000000.0,44140.8,3.56453,-0.007249565527382873,57.784274818753,0,0.0,AA-,AA-,AA+,ISR,2019,0.0,0,4.0,0,1.2586127329563996,0.525401741208284
ISR_2020,3.1386904666666666,39.37351539232988,8.776852666666665,1.4931026,23.119100000000003,10.367321333333333,4.058674666666667,264304600000.0,33542.95333333333,3.827714,-0.013319935259432905,69.415738897614,0,0.0,AA-,AA-,AA+,ISR,2020,0.0,0,4.0,0,0.8078250572400378,0.9465813607098109
ISR_2021,3.1386904666666666,39.37351539232988,8.776852666666665,1.4931026,23.119100000000003,10.367321333333333,4.058674666666667,264304600000.0,33542.95333333333,3.827714,-0.013319935259432905,66.001345947987,0,0.0,AA-,AA-,AA+,ISR,2021,0.0,0,4.0,0,0.7987410350686888,0.9296169383040681
ITA_2005,-0.896244,47.335197216533466,1.46363,1.98529,21.8797,12.1718,0.762411,1753020000000.0,32171.8,0.8038,-0.00015175601613104384,101.16278305606,0,0.0,AA-,AA-,AAA*,ITA,2005,0.0,0,4.0,0,0.7790733672980165,1.666346490768595
ITA_2006,-1.44604,41.63701628477905,1.46177,2.09084,23.2205,11.4816,1.79948,1895690000000.0,33684.7,0.796433,-0.009165215227668555,100.30461435093,0,0.0,A+,A+,AAA*,ITA,2006,0.0,0,5.0,0,0.8644973453346173,1.6333125534271824
ITA_2007,-1.35566,42.2719449,1.53863,1.82974,23.6626,11.7745,1.46229,2004100000000.0,38032.0,0.729672,-0.08382500473988386,97.403003843896,0,0.0,A+,A+,AAA*,ITA,2007,0.0,0,5.0,0,1.1525166893099918,1.64890789026735
ITA_2008,-2.68669,40.729753527272734,1.58528,3.34783,23.4039,12.0989,-1.02314,2097400000000.0,41095.4,0.679923,-0.06817994934710381,100.05643234752,0,0.0,A+,A+,AAA*,ITA,2008,0.0,0,5.0,0,1.0354626523506356,1.9927617593665121
ITA_2009,-1.77412,33.72739776181818,2.63331,0.774768,23.6403,10.6316,-5.30515,2053690000000.0,37388.5,0.716958,0.05446940315300397,109.33520521903,0,0.0,A+,A+,AAA*,ITA,2009,0.0,0,5.0,0,0.798790994536844,2.5694547411963904
ITA_2010,-3.24412,33.39050505172413,2.88465,1.52552,23.5831,10.5375,1.52911,2092360000000.0,36184.7,0.754309,0.0520964965869688,112.03636915635,0,0.0,A+,A+,AAA*,ITA,2010,0.0,0,5.0,0,0.5790313364333459,1.9886476649114433
ITA_2011,-2.74164,35.303329616666666,2.74225,2.78063,23.5248,11.5105,0.695463,2184510000000.0,38851.4,0.718414,-0.047586599125822415,112.6309314437,0,0.0,A,A,AAA*,ITA,2011,0.0,0,6.0,0,0.8107318994258009,2.0307148933963917
ITA_2012,-0.215239,41.1588858,3.38509,3.04136,24.8164,12.3815,-3.12524,2183800000000.0,35235.8,0.778338,0.08341151480900977,119.43291602138,0,0.0,BBB+,BBB+,AAA*,ITA,2012,0.0,0,8.0,0,0.44400001952904905,2.7247878715170346
ITA_2013,1.03826,43.78218693548387,2.74019,1.21999,25.007,11.506,-1.81803,2198920000000.0,35747.7,0.752945,-0.03262464379228558,125.72070766761,0,0.0,BBB,BBB,AAA*,ITA,2013,0.0,0,9.0,0,0.8290735773830271,2.633854189365926
ITA_2014,1.7098,45.14892904761904,2.65491,0.241047,24.7125,11.0244,-0.00138764,2211700000000.0,35750.7,0.752728,-0.0002882016614759175,129.21755964346,0,0.0,BBB-,BBB-,AAA*,ITA,2014,0.0,0,10.0,0,0.7390222761851417,2.569797009486927
ITA_2015,1.23327,44.76772015384615,2.81186,0.0387904,24.6217,9.93135,0.885668,2252250000000.0,30387.1,0.901296,0.19737275616158834,129.51313333704,0,0.0,BBB-,BBB-,AAA*,ITA,2015,0.0,0,10.0,0,0.09815918893130746,2.678158607214784
ITA_2016,2.4614,42.258058030303026,2.95161,-0.0940167,24.9369,9.44889,1.23622,2433620000000.0,31126.3,0.903421,0.002357716000070953,129.32054796387,0,0.0,BBB-,BBB-,AAA*,ITA,2016,0.0,0,10.0,0,0.6994676373217398,2.3937711628177243
ITA_2017,2.47968,40.178688880597015,2.96041,1.22653,24.5719,9.16879,1.6037,2528640000000.0,32554.1,0.885206,-0.02016224993662974,129.09440188095,0,0.0,BBB,BBB,AAA*,ITA,2017,0.0,0,9.0,0,0.7280864218991553,2.3032131600080934
ITA_2018,2.57145,40.661991691176475,2.70264,1.13749,24.1516,8.95919,0.826647,2609650000000.0,34746.3,0.846773,-0.043417012537194766,129.77180191456,0,0.0,BBB,BBB,AAA*,ITA,2018,0.0,0,9.0,0,0.812527087445187,2.3931931289585733
ITA_2019,3.23388,38.94120595454545,3.26808,0.611247,24.4756,8.14047,0.429163,2787070000000.0,33812.8,0.893276,0.05491790597952462,129.62894387221,0,0.0,BBB,BBB,AAA*,ITA,2019,0.0,0,9.0,0,0.6045850822914091,2.5191842053867144
ITA_2020,0.024532466666666666,39.37351539232988,2.5189540000000004,1.45047038,24.0139,10.717799333333335,-0.0028530426666666386,2219094666666.6665,35117.95333333334,0.7942328,0.009281677353731385,149.85534520991,0,0.0,BBB,BBB,AAA*,ITA,2020,0.0,0,9.0,0,0.30456282985559774,3.029885030400337
ITA_2021,0.024532466666666666,39.37351539232988,2.5189540000000004,1.45047038,24.0139,10.717799333333335,-0.0028530426666666386,2219094666666.6665,35117.95333333334,0.7942328,0.009281677353731385,141.54493199313,0,0.0,BBB,BBB,AAA*,ITA,2021,0.0,0,9.0,0,0.3246765998413286,2.937538498039186
JAM_2005,-9.52805,28.36,3.73478,15.0529,23.216,47.2968,0.893798,20708200000.0,4184.44,62.2807,0.017705058401364715,127.71511192032,368.65,1.0,B,B,B,JAM,2005,0.0,1,15.0,1,-2.224006825166231,2.7675290214042607
JAM_2006,-9.91484,47.349,3.43806,8.56106,24.0144,46.2792,2.89913,21965700000.0,4417.0,65.7439,0.05560631142552985,121.0696691214,437.82,1.0,B,B,BB-,JAM,2006,1.0,1,15.0,1,-3.1533308326885354,2.4694493903156673
JAM_2007,-15.9235,81.6306,2.33165,9.24482,24.7865,40.3506,1.43195,22883900000.0,4716.49,69.1922,0.052450493505861395,118.24888892904,436.88,1.0,B,B,BB-,JAM,2007,1.0,1,15.0,1,-3.2398885259033996,2.9331161528233256
JAM_2008,-20.3748,70.9878,1.93914,22.0228,24.6848,45.3676,-0.811737,23135400000.0,5029.8,72.7562,0.051508696066897786,128.89415345623,404.29,1.0,B,B,BB-,JAM,2008,1.0,1,15.0,1,-4.048069614115802,3.340955362470586
JAM_2009,-9.30247,36.0237,3.43153,9.59225,24.956,62.8633,-4.3453,22266600000.0,4428.38,87.8941,0.2080633677954591,145.21447157463,390.93,1.0,CCC,CCC,B,JAM,2009,1.0,1,18.0,1,-4.376862124822496,4.277285730302918
JAM_2010,-7.0648,43.5181,4.17336,12.6106,24.2782,40.6132,-1.45715,22208800000.0,4809.98,87.1961,-0.007941374904572585,143.74303856764,9172.53,1.0,B-,B-,B,JAM,2010,1.0,1,16.0,1,-2.9095479238954707,2.9433298947710616
JAM_2011,-14.2834,43.245,3.19619,7.55586,23.3644,37.4469,1.73038,23059300000.0,5232.64,85.8935,-0.014938741526283827,141.72739164812,620.35,1.0,B-,B-,B,JAM,2011,1.0,1,16.0,1,-2.987128679273323,2.777295411981923
JAM_2012,-9.72635,88.354,2.86517,6.87398,24.3329,36.8279,-0.613636,23214900000.0,5340.83,88.7498,0.033253971487947176,146.68292590127,218.84,1.0,B-,B-,B,JAM,2012,1.0,1,16.0,1,-3.0171475857980266,3.4967412682981585
JAM_2013,-9.51224,79.1266,2.68626,9.3415,24.0093,27.689,0.517686,24023900000.0,5124.21,100.398,0.13124761971294596,141.66745804751,9545.09,1.0,B-,B-,B,JAM,2013,1.0,1,16.0,1,-2.9328865410327465,3.0552619989176435
JAM_2014,-8.01739,61.7944,3.69022,8.27408,24.0532,30.2424,0.689822,24397300000.0,4975.11,110.935,0.10495228988625271,140.28787803124,136.82,1.0,B-,B-,B,JAM,2014,1.0,1,16.0,1,-2.8527834143261344,2.89343038671921
JAM_2015,-3.03124,51.4453,4.74928,3.69154,24.8153,27.5712,0.921487,25182400000.0,5062.9,116.97,0.05440122594311991,124.02672327206,45.48,1.0,B,B,B+,JAM,2015,1.0,1,15.0,1,-2.133175515525126,2.382326649328218
JAM_2016,-0.30875,50.0597,5.52675,2.35102,26.0267,27.8779,1.37522,26411100000.0,5009.79,125.095,0.0694622552791313,115.43463138318,89.95,1.0,B,B,B+,JAM,2016,1.0,1,15.0,1,-1.9756776507164937,2.2622778788253455
JAM_2017,-2.68407,47.0719,5.69691,4.3784,26.221,24.1062,0.997123,27651400000.0,5259.31,127.965,0.022942563651624726,103.01188638672,656.91,1.0,B,B,B+,JAM,2017,1.0,1,15.0,1,-1.7800882500880948,1.9787315451274996
JAM_2018,-1.49278,61.9949,4.79732,3.73664,26.7811,20.5391,1.88992,28300500000.0,5578.1,128.872,0.007087875590982007,95.597979727227,79.7,1.0,B,B,B+,JAM,2018,1.0,1,15.0,1,-1.5253533951133775,1.8753207268094212
JAM_2019,-1.91169,62.0691,4.77244,3.9051,27.4539,20.2363,0.892292,28468500000.0,5607.24,133.312,0.0344527903656342,94.735498092572,79.59,1.0,B+,B+,BB-,JAM,2019,1.0,1,14.0,1,-1.6000499445913967,2.0739459632992263
JAM_2020,-8.205091333333334,56.86867333333333,3.8019373333333335,8.479503333333334,24.866246666666665,35.68717333333334,0.467399,24258526666.666668,4985.0813333333335,97.55023333333334,0.054683626845459625,108.67608801517,21.32,1.0,B+,B+,BB-,JAM,2020,1.0,1,14.0,1,-2.9167914920156037,2.7624836087829445
JAM_2021,-8.205091333333334,56.86867333333333,3.8019373333333335,8.479503333333334,24.866246666666665,35.68717333333334,0.467399,24258526666.666668,4985.0813333333335,97.55023333333334,0.054683626845459625,98.976492827181,20.92,1.0,B+,B+,BB-,JAM,2021,1.0,1,14.0,1,-2.8883932288598086,2.648748384711446
JOR_2005,-18.0414,105.143,5.32195,3.49369,24.4152,6.75914,8.14659,46409400000.0,2087.87,0.709,0.0,72.958671970309,237.41,1.0,BB,BBB,BB,JOR,2005,0.0,0,12.0,1,-0.4552707941316,0.942468398708748
JOR_2006,-11.4627,94.5317,6.06712,6.25172,24.5549,7.66736,8.09298,51712300000.0,2342.63,0.709,0.0,66.303608310481,342.68,1.0,BB,BBB,BBB-,JOR,2006,1.0,1,12.0,1,-1.2366796563864122,0.2082600964372137
JOR_2007,-16.8008,93.9288,5.79132,4.74391,24.6899,8.08007,8.17617,57456000000.0,2506.21,0.709,0.0,64.252034755397,2618.48,1.0,BB,BBB,BBB-,JOR,2007,1.0,1,12.0,1,-1.4516478324892919,0.38840188907014483
JOR_2008,-9.06518,96.3879,5.3865,13.9712,17.1522,7.97316,7.22039,62791500000.0,3241.65,0.709667,0.0009407616361072346,54.240320046965,2318.17,1.0,BB,BBB,BBB,JOR,2008,1.0,1,12.0,1,-1.562628725665211,-0.4628367438882323
JOR_2009,-5.06644,70.193,8.54393,-0.73907,16.5304,8.67469,5.02371,66352700000.0,3435.83,0.71,0.0004692341619378926,57.964564120196,17.42,1.0,BB,BBB,BBB,JOR,2009,1.0,1,12.0,1,-0.9711748677360559,-0.42487151993668415
JOR_2010,-6.93581,66.3743,8.45757,4.84552,15.4991,8.5251,2.31483,68713700000.0,3718.47,0.71,0.0,59.437227762782,17.93,1.0,BB,BBB-,BBB-,JOR,2010,1.0,1,12.0,1,-1.2282880364727655,-0.2542784306285049
JOR_2011,-10.0122,79.3244,6.51551,4.16244,14.6082,7.93328,2.73718,72050900000.0,3946.86,0.71,0.0,62.068793263096,20.65,1.0,BB,BB,BBB-,JOR,2011,1.0,1,12.0,1,-1.4205672022799913,-0.012708370989053723
JOR_2012,-14.8927,110.259,4.40545,4.51523,14.9213,11.5347,2.42936,73887500000.0,4169.5,0.71,0.0,70.520929514607,17.37,1.0,BB,BB,BBB-,JOR,2012,1.0,1,12.0,1,-1.9531493913510523,0.7817668645433323
JOR_2013,-10.1696,78.6413,6.55666,4.82462,14.9305,12.7891,2.60995,78452400000.0,4311.22,0.71,0.0,75.583661537078,17.68,1.0,BB-,BB-,BB+,JOR,2013,1.0,1,13.0,1,-1.7783617294667151,0.4412184383207759
JOR_2014,-7.07787,67.8456,7.32698,2.89948,15.4316,12.7415,3.38408,80397400000.0,4191.18,0.71,0.0,75.013170559934,17.58,1.0,BB-,BB-,BB+,JOR,2014,1.0,1,13.0,1,-1.5760215931742643,0.2590057721624138
JOR_2015,-8.99211,62.1937,8.30493,-0.876851,14.951,13.4632,2.49653,85588300000.0,4042.76,0.71,0.0,78.423148700267,17.64,1.0,BB-,BB-,BB+,JOR,2015,1.0,1,13.0,1,-1.6283363960296071,0.42557782279896617
JOR_2016,-9.65551,67.3568,8.14629,-0.77843,15.0206,11.814,1.99418,87534500000.0,3986.72,0.71,0.0,77.431715545386,17.44,1.0,BB-,BB-,BB+,JOR,2016,1.0,1,13.0,1,-1.6208065347486815,0.5101286719752779
JOR_2017,-10.5575,82.681625,6.735350833333334,3.32389,14.7021,11.5297,2.4736,94825400000.0,4065.62,0.71,0.0,75.656734179812,17.5,1.0,B+,B+,BB,JOR,2017,1.0,1,14.0,1,-1.8396608550718359,0.5945466391126887
JOR_2018,-6.83122,82.681625,6.735350833333334,4.46231,14.7288,12.382,1.91907,94604300000.0,4145.44,0.71,0.0,74.301782548333,241.75,1.0,B+,B+,BB,JOR,2018,1.0,1,14.0,1,-1.7598654755752394,0.583933783877907
JOR_2019,-1.73661,82.681625,6.735350833333334,0.761514,14.814,14.3572,1.75124,100626000000.0,4170.11,0.71,0.0,78.015004152275,17.64,1.0,B+,B+,BB,JOR,2019,1.0,1,14.0,1,-1.5637980906796562,0.6939229362076504
JOR_2020,-9.819843333333333,82.681625,6.735350833333334,3.7240782,17.129986666666664,10.414946666666667,4.051324,74760153333.33333,3624.1380000000004,0.7097778,9.399971986967515e-05,87.949704762939,17.46,1.0,B+,B+,BB,JOR,2020,1.0,1,14.0,1,-1.8821726754864179,0.8547889308442621
JOR_2021,-9.819843333333333,82.681625,6.735350833333334,3.7240782,17.129986666666664,10.414946666666667,4.051324,74760153333.33333,3624.1380000000004,0.7097778,9.399971986967515e-05,93.30020103291,17.45,1.0,B+,B+,BB,JOR,2021,1.0,1,14.0,1,-1.9435267863725887,0.9727740811213367
JPN_2005,3.52114,47.335197216533466,15.8352,-0.282946,18.172841426204883,9.67876861098078,1.8039,4110440000000.0,37812.9,110.218,0.018716552826892663,131.26836096445,0,0.0,AA-,AA-,AAA,JPN,2005,0.0,0,4.0,0,0.8643590903069555,0.9089984314963936
JPN_2006,3.79586,41.63701628477905,15.0181,0.249355,18.636269454980503,9.431637803852064,1.37235,4300320000000.0,35991.5,116.299,0.055172476365022094,133.37756848195,0,0.0,AA-,AA-,AAA,JPN,2006,0.0,0,4.0,0,0.7444452116381526,1.0467550879326242
JPN_2007,4.6233,42.2719449,15.005,0.0600395,18.42626505573556,8.586666344771723,1.48397,4482080000000.0,35779.0,117.754,0.012510855639343399,134.08363384109,0,0.0,AA,AA,AAA,JPN,2007,0.0,0,3.0,0,0.8931769757723432,0.97103409257195
JPN_2008,2.78294,40.729753527272734,13.3311,1.38008,17.880117544833485,8.258650358263305,-1.22429,4517270000000.0,39876.3,103.359,-0.1222463780423596,140.68647529725,0,0.0,AA,AA,AAA,JPN,2008,0.0,0,3.0,0,1.188014037552302,1.284898451744569
JPN_2009,2.7541,33.72739776181818,18.3847,-1.35284,16.699570780127605,9.163483568067225,-5.69324,4295630000000.0,41309.0,93.5701,-0.09470776613550824,150.91975082152,0,0.0,AA,AA,AAA,JPN,2009,0.0,0,3.0,0,1.0875654668942427,1.626056591953978
JPN_2010,3.83548,33.39050505172413,15.807,-0.728243,16.473962535616025,8.799261065024941,4.09792,4525400000000.0,44968.2,87.7799,-0.06188087861400171,156.78317,0,0.0,AA,AA,AAA,JPN,2010,0.0,0,3.0,0,0.9631994978561027,0.9671302566533899
JPN_2011,2.07915,35.303329616666666,15.2333,-0.272456,16.756526669114375,8.576916961722295,0.0238095,4629400000000.0,48760.1,79.807,-0.09082831035350913,168.35211247786,0,0.0,AA-,AA-,AAA,JPN,2011,0.0,0,4.0,0,0.988720679436819,1.6572164598453494
JPN_2012,0.958443,41.1588858,14.2347,-0.0440645,16.77763492612372,8.648076384619493,1.37475,4799610000000.0,49145.3,79.7905,-0.0002067487814353397,176.72225523533,0,0.0,AA-,AA-,AAA,JPN,2012,0.0,0,4.0,0,0.5941736314037365,1.9300105001511902
JPN_2013,0.889785,43.78218693548387,14.9719,0.335038,16.710827029051988,8.627435947968547,2.0051,5021590000000.0,40898.6,97.5957,0.22314937241902233,183.26766274701,0,0.0,AA-,AA-,AAA,JPN,2013,0.0,0,4.0,0,-0.26094387686029574,2.1673611255217553
JPN_2014,0.742322,45.14892904761904,14.2124,2.75923,16.77721287121212,8.516764941532466,0.296206,5034450000000.0,38475.4,105.945,0.08554987566050554,186.4358530494,0,0.0,AA-,AA-,AAA,JPN,2014,0.0,0,4.0,0,-0.041237342124841224,2.235629469283313
JPN_2015,3.07028,44.76772015384615,16.8028,0.79528,16.569269151190475,8.811411000165817,1.56063,5200910000000.0,34960.6,121.044,0.14251734390485638,188.24769660712,0,0.0,A+,A+,AA+,JPN,2015,0.0,0,5.0,0,-0.18828146447535024,2.0444871727355105
JPN_2016,3.93809,42.258058030303026,16.969,-0.127259,16.649725761517832,9.006543327457763,0.753827,5158900000000.0,39375.5,108.793,-0.10121112983708391,193.11514745816,0,0.0,A+,A+,AA+,JPN,2016,0.0,0,5.0,0,0.5619077440087559,1.9529407891068742
JPN_2017,4.12037,40.178688880597015,16.2733,0.4842,16.58983464942344,8.84019488691499,1.67533,5262250000000.0,38834.1,112.166,0.031003832967194445,191.26095470218,0,0.0,A+,A+,AA+,JPN,2017,0.0,0,5.0,0,0.18063681597707082,2.0238246177539407
JPN_2018,3.51662,40.661991691176475,14.6891,0.989095,16.592979145413654,9.036400246098598,0.643391,5344060000000.0,39751.1,110.423,-0.015539468288072955,192.42173572719,0,0.0,A+,A+,AA+,JPN,2018,0.0,0,5.0,0,0.2580886690683028,2.221529124674407
JPN_2019,3.45077,38.94120595454545,15.4234,0.468776,16.601402536323096,9.16550372832631,-0.402169,5404460000000.0,40416.0,109.01,-0.012796247158653462,197.46188862774,0,0.0,A+,A+,AA+,JPN,2019,0.0,0,5.0,0,0.22475780700726342,2.40491235689963
JPN_2020,2.938576666666667,39.37351539232988,15.4794,0.31421899999999997,16.772312493282236,8.793930731929594,0.6514323,4805784666666.667,40423.57333333334,103.57027999999998,0.004613558838147499,205.49949037454,0,0.0,A+,A+,AA+,JPN,2020,0.0,0,5.0,0,0.07810622154602129,2.517705023385687
JPN_2021,2.938576666666667,39.37351539232988,15.4794,0.31421899999999997,16.772312493282236,8.793930731929594,0.6514323,4805784666666.667,40423.57333333334,103.57027999999998,0.004613558838147499,214.32623910684,0,0.0,A+,A+,AA+,JPN,2021,0.0,0,5.0,0,-0.003978787363911407,2.689212673785178
KAZ_2005,0.627463,114.608,2.65048,7.58,13.107356,3.846644,9.7,211197000000.0,3577.36,132.88,-0.02319256073804532,7.0552486697345,0,0.0,BBB-,BBB,BBB,KAZ,2005,0.0,0,10.0,0,0.47467697454258334,-1.4380913189440239
KAZ_2006,-1.01568,65.066,5.21562,8.72169,13.107356,3.846644,10.7,241005000000.0,5030.13,126.089,-0.05110626128838047,5.9374195323354,0,0.0,BBB,BBB+,BBB+,KAZ,2006,0.0,0,9.0,0,0.5870250856766577,-2.0354389155653143
KAZ_2007,-4.54619,65.3572,3.42817,10.8468,13.107356,3.846644,8.9,269565000000.0,6449.44,122.554,-0.028035752524010804,5.3220013712286,0,0.0,BBB-,BBB,BBB,KAZ,2007,0.0,0,10.0,0,0.3426804689384824,-1.6526210540737336
KAZ_2008,0.964822,47.7127,3.28254,17.1399,13.107356,3.846644,3.3,283825000000.0,8123.55,120.299,-0.018400052221877683,6.3267617355596,0,0.0,BBB-,BBB,BBB,KAZ,2008,0.0,0,10.0,0,0.4942652012800544,-1.4063256152450652
KAZ_2009,-0.116464,30.1303,5.09548,7.31608,13.107356,3.846644,1.2,289003000000.0,6938.01,147.497,0.22608666738709382,9.5136482700432,0,0.0,BBB-,BBB,BBB,KAZ,2009,0.0,0,10.0,0,0.07674711696720823,-0.8908627560030458
KAZ_2010,1.80897,31.3624,5.11293,7.40046,15.7124,1.72698,7.3,313869000000.0,8793.08,147.355,-0.0009627314453855007,10.185340528211,0,0.0,BBB,BBB+,BBB+,KAZ,2010,0.0,0,9.0,0,0.8706328726464706,-1.5973275828482845
KAZ_2011,7.30301,29.9693,4.31223,8.4529,18.2578,1.61746,7.4,344049000000.0,11287.1,146.621,-0.00498116792779324,9.7075032618644,0,0.0,BBB+,BBB+,BBB+,KAZ,2011,0.0,0,8.0,0,1.207411976845931,-1.4973584081163098
